created_at;";data;;;;data_payload;;;;;vazao";
07/10/17;"19:44:05.526203-03;2017-10-07 19:44;19:44;12:08:00";"AM;8;0b009885;009885;39045;9;1,125;1,125"
07/10/17;"19:36:33.29952-03;2017-10-07 19:36;19:36;12:07:00";"AM;7;0b00987c;00987c;39036;9;1,285714286;1,285714286"
07/10/17;"19:29:14.065691-03;2017-10-07 19:29;19:29;12:08:00";"AM;8;0b009873;009873;39027;7;0,875;0,875"
07/10/17;"19:21:41.748539-03;2017-10-07 19:21;19:21;12:08:00";"AM;8;0b00986c;00986c;39020;7;0,875;0,875"
07/10/17;"19:13:56.643875-03;2017-10-07 19:13;19:13;12:07:00";"AM;7;0b009865;009865;39013;10;1,428571429;1,428571429"
07/10/17;"19:06:33.366385-03;2017-10-07 19:06;19:06;12:00:00";"AM;0;0b00985b;00985b;39003;0;1,42857143;1,42857143"
07/10/17;"19:06:28.983676-03;2017-10-07 19:06;19:06;12:07:00";"AM;7;0b00985b;00985b;39003;8;1,142857143;1,142857143"
07/10/17;"18:59:05.707573-03;2017-10-07 18:59;18:59;12:08:00";"AM;8;0b009853;009853;38995;9;1,125;1,125"
07/10/17;"18:51:33.689873-03;2017-10-07 18:51;18:51;12:07:00";"AM;7;0b00984a;00984a;38986;12;1,714285714;1,714285714"
07/10/17;"18:44:27.544038-03;2017-10-07 18:44;18:44;12:08:00";"AM;8;0b00983e;00983e;38974;13;1,625;1,625"
07/10/17;"18:36:59.437597-03;2017-10-07 18:36;18:36;12:07:00";"AM;7;0b009831;009831;38961;14;2;2"
07/10/17;"18:29:09.841779-03;2017-10-07 18:29;18:29;12:08:00";"AM;8;0b009823;009823;38947;13;1,625;1,625"
07/10/17;"18:21:37.768638-03;2017-10-07 18:21;18:21;12:07:00";"AM;7;0b009816;009816;38934;16;2,285714286;2,285714286"
07/10/17;"18:14:27.211607-03;2017-10-07 18:14;18:14;12:08:00";"AM;8;0b009806;009806;38918;16;2;2"
07/10/17;"18:06:59.048259-03;2017-10-07 18:06;18:06;12:22:00";"AM;22;0b0097f6;0097f6;38902;77;3,5;3,5"
07/10/17;"17:44:33.696679-03;2017-10-07 17:44;17:44;12:15:00";"AM;15;0b0097a9;0097a9;38825;75;5;5"
07/10/17;"17:29:31.819251-03;2017-10-07 17:29;17:29;12:08:00";"AM;8;0b00975e;00975e;38750;39;4,875;4,875"
07/10/17;"17:21:50.050232-03;2017-10-07 17:21;17:21;12:07:00";"AM;7;0b009737;009737;38711;51;7,285714286;7,285714286"
07/10/17;"17:14:38.455123-03;2017-10-07 17:14;17:14;12:07:00";"AM;7;0b009704;009704;38660;63;9;9"
07/10/17;"17:07:04.665929-03;2017-10-07 17:07;17:07;12:08:00";"AM;8;0b0096c5;0096c5;38597;73;9,125;9,125"
07/10/17;"16:59:30.40286-03;2017-10-07 16:59;16:59;12:15:00";"AM;15;0b00967c;00967c;38524;236;15,73333333;15,73333333"
07/10/17;"16:44:41.72446-03;2017-10-07 16:44;16:44;12:08:00";"AM;8;0b009590;009590;38288;129;16,125;16,125"
07/10/17;"16:36:53.081844-03;2017-10-07 16:36;16:36;12:07:00";"AM;7;0b00950f;00950f;38159;137;19,57142857;19,57142857"
07/10/17;"16:29:17.551628-03;2017-10-07 16:29;16:29;12:07:00";"AM;7;0b009486;009486;38022;154;22;22"
07/10/17;"16:22:03.633712-03;2017-10-07 16:22;16:22;12:08:00";"AM;8;0b0093ec;0093ec;37868;164;20,5;20,5"
07/10/17;"16:14:36.417021-03;2017-10-07 16:14;16:14;12:08:00";"AM;8;0b009348;009348;37704;157;19,625;19,625"
07/10/17;"16:06:51.769121-03;2017-10-07 16:06;16:06;12:07:00";"AM;7;0b0092ab;0092ab;37547;161;23;23"
07/10/17;"15:59:15.904302-03;2017-10-07 15:59;15:59;12:08:00";"AM;8;0b00920a;00920a;37386;164;20,5;20,5"
07/10/17;"15:51:44.416597-03;2017-10-07 15:51;15:51;12:07:00";"AM;7;0b009166;009166;37222;173;24,71428571;24,71428571"
07/10/17;"15:44:25.895779-03;2017-10-07 15:44;15:44;12:08:00";"AM;8;0b0090b9;0090b9;37049;156;19,5;19,5"
07/10/17;"15:36:36.988324-03;2017-10-07 15:36;15:36;12:07:00";"AM;7;0b00901d;00901d;36893;138;19,71428571;19,71428571"
07/10/17;"15:29:05.783426-03;2017-10-07 15:29;15:29;12:08:00";"AM;8;0b008f93;008f93;36755;116;14,5;14,5"
07/10/17;"15:21:48.075344-03;2017-10-07 15:21;15:21;12:07:00";"AM;7;0b008f1f;008f1f;36639;37;5,285714286;5,285714286"
07/10/17;"15:14:19.287883-03;2017-10-07 15:14;15:14;12:08:00";"AM;8;0b008efa;008efa;36602;30;3,75;3,75"
07/10/17;"15:06:59.660043-03;2017-10-07 15:06;15:06;12:07:00";"AM;7;0b008edc;008edc;36572;30;4,285714286;4,285714286"
07/10/17;"14:59:31.052481-03;2017-10-07 14:59;14:59;12:08:00";"AM;8;0b008ebe;008ebe;36542;42;5,25;5,25"
07/10/17;"14:51:53.617474-03;2017-10-07 14:51;14:51;12:07:00";"AM;7;0b008e94;008e94;36500;43;6,142857143;6,142857143"
07/10/17;"14:44:16.103348-03;2017-10-07 14:44;14:44;12:08:00";"AM;8;0b008e69;008e69;36457;49;6,125;6,125"
07/10/17;"14:36:51.432929-03;2017-10-07 14:36;14:36;12:07:00";"AM;7;0b008e38;008e38;36408;63;9;9"
07/10/17;"14:29:17.648726-03;2017-10-07 14:29;14:29;12:15:00";"AM;15;0b008df9;008df9;36345;201;13,4;13,4"
07/10/17;"14:14:16.556665-03;2017-10-07 14:14;14:14;12:15:00";"AM;15;0b008d30;008d30;36144;256;17,06666667;17,06666667"
07/10/17;"13:59:09.848874-03;2017-10-07 13:59;13:59;12:08:00";"AM;8;0b008c30;008c30;35888;135;16,875;16,875"
07/10/17;"13:51:43.060484-03;2017-10-07 13:51;13:51;12:07:00";"AM;7;0b008ba9;008ba9;35753;146;20,85714286;20,85714286"
07/10/17;"13:44:16.139755-03;2017-10-07 13:44;13:44;12:08:00";"AM;8;0b008b17;008b17;35607;159;19,875;19,875"
07/10/17;"13:36:53.455595-03;2017-10-07 13:36;13:36;12:07:00";"AM;7;0b008a78;008a78;35448;151;21,57142857;21,57142857"
07/10/17;"13:29:08.914555-03;2017-10-07 13:29;13:29;12:15:00";"AM;15;0b0089e1;0089e1;35297;272;18,13333333;18,13333333"
07/10/17;"13:14:06.464277-03;2017-10-07 13:14;13:14;12:08:00";"AM;8;0b0088d1;0088d1;35025;54;6,75;6,75"
07/10/17;"13:06:37.376833-03;2017-10-07 13:06;13:06;12:22:00";"AM;22;0b00889b;00889b;34971;4;0,181818182;0,181818182"
07/10/17;"12:44:11.060194-03;2017-10-07 12:44;12:44;12:08:00";"AM;8;0b008897;008897;34967;0;0;0"
07/10/17;"12:36:18.336054-03;2017-10-07 12:36;12:36;12:07:00";"AM;7;0b008897;008897;34967;0;0;0"
07/10/17;"12:29:05.220695-03;2017-10-07 12:29;12:29;12:08:00";"AM;8;0b008897;008897;34967;0;0;0"
07/10/17;"12:21:08.137718-03;2017-10-07 12:21;12:21;12:16:00";"AM;16;0b008897;008897;34967;0;0;0"
07/10/17;"12:05:53.559339-03;2017-10-07 12:05;12:05;12:07:00";"AM;7;0b008897;008897;34967;0;0;0"
07/10/17;"11:58:40.411707-03;2017-10-07 11:58;11:58;12:08:00";"AM;8;0b008897;008897;34967;0;0;0"
07/10/17;"11:50:47.739756-03;2017-10-07 11:50;11:50;12:07:00";"AM;7;0b008897;008897;34967;0;0;0"
07/10/17;"11:43:17.000608-03;2017-10-07 11:43;11:43;12:23:00";"AM;23;0b008897;008897;34967;0;0;0"
07/10/17;"11:20:27.400625-03;2017-10-07 11:20;11:20;12:23:00";"AM;23;0b008897;008897;34967;0;0;0"
07/10/17;"10:57:42.138586-03;2017-10-07 10:57;10:57;12:07:00";"AM;7;0b008897;008897;34967;0;0;0"
07/10/17;"10:50:02.610956-03;2017-10-07 10:50;10:50;12:08:00";"AM;8;0b008897;008897;34967;0;0;0"
07/10/17;"10:42:31.883591-03;2017-10-07 10:42;10:42;12:07:00";"AM;7;0b008897;008897;34967;0;0;0"
07/10/17;"10:35:05.55517-03;2017-10-07 10:35;10:35;12:08:00";"AM;8;0b008897;008897;34967;0;0;0"
07/10/17;"10:27:21.701748-03;2017-10-07 10:27;10:27;12:08:00";"AM;8;0b008897;008897;34967;0;0;0"
07/10/17;"10:19:50.928256-03;2017-10-07 10:19;10:19;12:07:00";"AM;7;0b008897;008897;34967;0;0;0"
07/10/17;"10:12:07.007306-03;2017-10-07 10:12;10:12;12:08:00";"AM;8;0b008897;008897;34967;0;0;0"
07/10/17;"10:04:36.240696-03;2017-10-07 10:04;10:04;12:00:00";"AM;0;0b008897;008897;34967;0;0;0"
07/10/17;"10:04:31.865737-03;2017-10-07 10:04;10:04;12:07:00";"AM;7;0b008897;008897;34967;0;0;0"
07/10/17;"09:57:09.922659-03;2017-10-07 09:57;09:57;12:08:00";"AM;8;0b008897;008897;34967;0;0;0"
07/10/17;"09:49:26.021155-03;2017-10-07 09:49;09:49;12:08:00";"AM;8;0b008897;008897;34967;0;0;0"
07/10/17;"09:41:46.499793-03;2017-10-07 09:41;09:41;12:07:00";"AM;7;0b008897;008897;34967;0;0;0"
07/10/17;"09:34:37.77523-03;2017-10-07 09:34;09:34;12:07:00";"AM;7;0b008897;008897;34967;0;0;0"
07/10/17;"09:27:02.741056-03;2017-10-07 09:27;09:27;12:08:00";"AM;8;0b008897;008897;34967;0;0;0"
07/10/17;"09:19:01.295288-03;2017-10-07 09:19;09:19;12:08:00";"AM;8;0b008897;008897;34967;0;0;0"
07/10/17;"09:11:39.333432-03;2017-10-07 09:11;09:11;12:15:00";"AM;15;0b008897;008897;34967;0;0;0"
07/10/17;"08:56:29.153932-03;2017-10-07 08:56;08:56;12:08:00";"AM;8;0b008897;008897;34967;0;0;0"
07/10/17;"08:48:58.42685-03;2017-10-07 08:48;08:48;12:15:00";"AM;15;0b008897;008897;34967;0;0;0"
07/10/17;"08:33:30.587399-03;2017-10-07 08:33;08:33;12:07:00";"AM;7;0b008897;008897;34967;0;0;0"
07/10/17;"08:26:04.18161-03;2017-10-07 08:26;08:26;12:15:00";"AM;15;0b008897;008897;34967;0;0;0"
07/10/17;"08:11:07.052171-03;2017-10-07 08:11;08:11;12:08:00";"AM;8;0b008897;008897;34967;0;0;0"
07/10/17;"08:03:18.697908-03;2017-10-07 08:03;08:03;12:08:00";"AM;8;0b008897;008897;34967;0;0;0"
07/10/17;"07:55:43.518754-03;2017-10-07 07:55;07:55;12:07:00";"AM;7;0b008897;008897;34967;0;0;0"
07/10/17;"07:48:17.156392-03;2017-10-07 07:48;07:48;12:16:00";"AM;16;0b008897;008897;34967;0;0;0"
07/10/17;"07:32:49.315358-03;2017-10-07 07:32;07:32;12:07:00";"AM;7;0b008897;008897;34967;0;0;0"
07/10/17;"07:25:18.543378-03;2017-10-07 07:25;07:25;12:08:00";"AM;8;0b008897;008897;34967;1;0,125;0,125"
07/10/17;"07:17:47.875884-03;2017-10-07 07:17;07:17;12:07:00";"AM;7;0b008896;008896;34966;0;0;0"
07/10/17;"07:10:04.166479-03;2017-10-07 07:10;07:10;12:08:00";"AM;8;0b008896;008896;34966;1;0,125;0,125"
07/10/17;"07:02:36.500923-03;2017-10-07 07:02;07:02;12:07:00";"AM;7;0b008895;008895;34965;1;0,142857143;0,142857143"
07/10/17;"06:55:09.34462-03;2017-10-07 06:55;06:55;12:08:00";"AM;8;0b008894;008894;34964;1;0,125;0,125"
07/10/17;"06:47:37.899925-03;2017-10-07 06:47;06:47;12:07:00";"AM;7;0b008893;008893;34963;2;0,285714286;0,285714286"
07/10/17;"06:40:00.367214-03;2017-10-07 06:40;06:40;12:08:00";"AM;8;0b008891;008891;34961;2;0,25;0,25"
07/10/17;"06:32:48.145382-03;2017-10-07 06:32;06:32;12:07:00";"AM;7;0b00888f;00888f;34959;5;0,714285714;0,714285714"
07/10/17;"06:25:01.223068-03;2017-10-07 06:25;06:25;12:08:00";"AM;8;0b00888a;00888a;34954;5;0,625;0,625"
07/10/17;"06:17:49.579722-03;2017-10-07 06:17;06:17;12:07:00";"AM;7;0b008885;008885;34949;2;0,285714286;0,285714286"
07/10/17;"06:10:20.33049-03;2017-10-07 06:10;06:10;12:08:00";"AM;8;0b008883;008883;34947;3;0,375;0,375"
07/10/17;"06:02:38.000315-03;2017-10-07 06:02;06:02;12:07:00";"AM;7;0b008880;008880;34944;2;0,285714286;0,285714286"
07/10/17;"05:55:09.836117-03;2017-10-07 05:55;05:55;12:08:00";"AM;8;0b00887e;00887e;34942;3;0,375;0,375"
07/10/17;"05:47:36.652037-03;2017-10-07 05:47;05:47;12:07:00";"AM;7;0b00887b;00887b;34939;3;0,428571429;0,428571429"
07/10/17;"05:40:07.887818-03;2017-10-07 05:40;05:40;12:07:00";"AM;7;0b008878;008878;34936;2;0,285714286;0,285714286"
07/10/17;"05:33:05.608035-03;2017-10-07 05:33;05:33;12:08:00";"AM;8;0b008876;008876;34934;3;0,375;0,375"
07/10/17;"05:25:19.124069-03;2017-10-07 05:25;05:25;12:22:00";"AM;22;0b008873;008873;34931;12;0,545454545;0,545454545"
07/10/17;"05:03:11.78388-03;2017-10-07 05:03;05:03;12:08:00";"AM;8;0b008867;008867;34919;3;0,375;0,375"
07/10/17;"04:55:39.560748-03;2017-10-07 04:55;04:55;12:07:00";"AM;7;0b008864;008864;34916;4;0,571428571;0,571428571"
07/10/17;"04:48:07.376962-03;2017-10-07 04:48;04:48;12:08:00";"AM;8;0b008860;008860;34912;4;0,5;0,5"
07/10/17;"04:40:26.702333-03;2017-10-07 04:40;04:40;12:07:00";"AM;7;0b00885c;00885c;34908;5;0,714285714;0,714285714"
07/10/17;"04:33:03.423979-03;2017-10-07 04:33;04:33;12:08:00";"AM;8;0b008857;008857;34903;5;0,625;0,625"
07/10/17;"04:25:44.359721-03;2017-10-07 04:25;04:25;12:07:00";"AM;7;0b008852;008852;34898;8;1,142857143;1,142857143"
07/10/17;"04:18:07.924272-03;2017-10-07 04:18;04:18;12:15:00";"AM;15;0b00884a;00884a;34890;17;1,133333333;1,133333333"
07/10/17;"04:03:03.600364-03;2017-10-07 04:03;04:03;12:08:00";"AM;8;0b008839;008839;34873;6;0,75;0,75"
07/10/17;"03:55:44.766333-03;2017-10-07 03:55;03:55;12:07:00";"AM;7;0b008833;008833;34867;7;1;1"
07/10/17;"03:48:08.451426-03;2017-10-07 03:48;03:48;12:08:00";"AM;8;0b00882c;00882c;34860;7;0,875;0,875"
07/10/17;"03:40:40.962732-03;2017-10-07 03:40;03:40;12:07:00";"AM;7;0b008825;008825;34853;10;1,428571429;1,428571429"
07/10/17;"03:33:17.773941-03;2017-10-07 03:33;03:33;12:15:00";"AM;15;0b00881b;00881b;34843;18;1,2;1,2"
07/10/17;"03:18:26.36099-03;2017-10-07 03:18;03:18;12:15:00";"AM;15;0b008809;008809;34825;17;1,133333333;1,133333333"
07/10/17;"03:03:21.898281-03;2017-10-07 03:03;03:03;12:08:00";"AM;8;0b0087f8;0087f8;34808;9;1,125;1,125"
07/10/17;"02:55:54.335857-03;2017-10-07 02:55;02:55;12:07:00";"AM;7;0b0087ef;0087ef;34799;11;1,571428571;1,571428571"
07/10/17;"02:48:39.683361-03;2017-10-07 02:48;02:48;12:00:00";"AM;0;0b0087e4;0087e4;34788;0;1,57142857;1,57142857"
07/10/17;"02:48:30.919213-03;2017-10-07 02:48;02:48;12:07:00";"AM;7;0b0087e4;0087e4;34788;11;1,571428571;1,571428571"
07/10/17;"02:41:07.603573-03;2017-10-07 02:41;02:41;12:15:00";"AM;15;0b0087d9;0087d9;34777;22;1,466666667;1,466666667"
07/10/17;"02:26:29.009138-03;2017-10-07 02:26;02:26;12:08:00";"AM;8;0b0087c3;0087c3;34755;12;1,5;1,5"
07/10/17;"02:18:39.403181-03;2017-10-07 02:18;02:18;12:07:00";"AM;7;0b0087b7;0087b7;34743;18;2,571428571;2,571428571"
07/10/17;"02:11:24.442911-03;2017-10-07 02:11;02:11;12:07:00";"AM;7;0b0087a5;0087a5;34725;20;2,857142857;2,857142857"
07/10/17;"02:04:00.5133-03;2017-10-07 02:04;02:04;12:08:00 A";"M;8;0b008791;008791;34705;20;2,5;2,5"
07/10/17;"01:56:27.928004-03;2017-10-07 01:56;01:56;12:08:00";"AM;8;0b00877d;00877d;34685;22;2,75;2,75"
07/10/17;"01:48:42.436168-03;2017-10-07 01:48;01:48;12:07:00";"AM;7;0b008767;008767;34663;29;4,142857143;4,142857143"
07/10/17;"01:41:27.113023-03;2017-10-07 01:41;01:41;12:08:00";"AM;8;0b00874a;00874a;34634;34;4,25;4,25"
07/10/17;"01:33:54.22196-03;2017-10-07 01:33;01:33;12:07:00";"AM;7;0b008728;008728;34600;42;6;6"
07/10/17;"01:26:42.760282-03;2017-10-07 01:26;01:26;12:08:00";"AM;8;0b0086fe;0086fe;34558;47;5,875;5,875"
07/10/17;"01:18:56.332437-03;2017-10-07 01:18;01:18;12:07:00";"AM;7;0b0086cf;0086cf;34511;56;8;8"
07/10/17;"01:11:35.810496-03;2017-10-07 01:11;01:11;12:38:00";"AM;38;0b008697;008697;34455;555;14,60526316;14,60526316"
07/10/17;"00:33:48.668697-03;2017-10-07 00:33;00:33;12:07:00";"AM;7;0b00846c;00846c;33900;144;20,57142857;20,57142857"
07/10/17;"00:26:21.759805-03;2017-10-07 00:26;00:26;12:08:00";"AM;8;0b0083dc;0083dc;33756;148;18,5;18,5"
07/10/17;"00:18:41.680288-03;2017-10-07 00:18;00:18;12:07:00";"AM;7;0b008348;008348;33608;152;21,71428571;21,71428571"
07/10/17;"00:11:10.351882-03;2017-10-07 00:11;00:11;12:08:00";"AM;8;0b0082b0;0082b0;33456;154;19,25;19,25"
07/10/17;"00:03:38.903876-03;2017-10-07 00:03;00:03;12:07:00";"AM;7;0b008216;008216;33302;137;19,57142857;19,57142857"
06/10/17;"23:56:16.474463-03;2017-10-06 23:56;23:56;12:08:00";"AM;8;0b00818d;00818d;33165;86;10,75;10,75"
06/10/17;"23:48:37.50316-03;2017-10-06 23:48;23:48;12:07:00";"AM;7;0b008137;008137;33079;14;2;2"
06/10/17;"23:41:18.439391-03;2017-10-06 23:41;23:41;12:08:00";"AM;8;0b008129;008129;33065;4;0,5;0,5"
06/10/17;"23:33:46.553247-03;2017-10-06 23:33;23:33;12:07:00";"AM;7;0b008125;008125;33061;3;0,428571429;0,428571429"
06/10/17;"23:26:40.582516-03;2017-10-06 23:26;23:26;12:15:00";"AM;15;0b008122;008122;33058;7;0,466666667;0,466666667"
06/10/17;"23:11:44.540399-03;2017-10-06 23:11;23:11;12:08:00";"AM;8;0b00811b;00811b;33051;3;0,375;0,375"
06/10/17;"23:03:50.804775-03;2017-10-06 23:03;23:03;12:07:00";"AM;7;0b008118;008118;33048;4;0,571428571;0,571428571"
06/10/17;"22:56:23.420013-03;2017-10-06 22:56;22:56;12:07:00";"AM;7;0b008114;008114;33044;3;0,428571429;0,428571429"
06/10/17;"22:49:04.602742-03;2017-10-06 22:49;22:49;12:08:00";"AM;8;0b008111;008111;33041;4;0,5;0,5"
06/10/17;"22:41:28.426515-03;2017-10-06 22:41;22:41;12:07:00";"AM;7;0b00810d;00810d;33037;4;0,571428571;0,571428571"
06/10/17;"22:34:22.485157-03;2017-10-06 22:34;22:34;12:08:00";"AM;8;0b008109;008109;33033;4;0,5;0,5"
06/10/17;"22:26:37.446482-03;2017-10-06 22:26;22:26;12:07:00";"AM;7;0b008105;008105;33029;7;1;1"
06/10/17;"22:19:09.93697-03;2017-10-06 22:19;22:19;12:08:00";"AM;8;0b0080fe;0080fe;33022;4;0,5;0,5"
06/10/17;"22:11:46.796295-03;2017-10-06 22:11;22:11;12:07:00";"AM;7;0b0080fa;0080fa;33018;4;0,571428571;0,571428571"
06/10/17;"22:04:23.445362-03;2017-10-06 22:04;22:04;12:08:00";"AM;8;0b0080f6;0080f6;33014;4;0,5;0,5"
06/10/17;"21:56:51.523556-03;2017-10-06 21:56;21:56;12:07:00";"AM;7;0b0080f2;0080f2;33010;4;0,571428571;0,571428571"
06/10/17;"21:49:36.748438-03;2017-10-06 21:49;21:49;12:07:00";"AM;7;0b0080ee;0080ee;33006;5;0,714285714;0,714285714"
06/10/17;"21:42:00.254241-03;2017-10-06 21:42;21:42;12:08:00";"AM;8;0b0080e9;0080e9;33001;4;0,5;0,5"
06/10/17;"21:34:36.85885-03;2017-10-06 21:34;21:34;12:08:00";"AM;8;0b0080e5;0080e5;32997;4;0,5;0,5"
06/10/17;"21:26:56.199495-03;2017-10-06 21:26;21:26;12:14:00";"AM;14;0b0080e1;0080e1;32993;8;0,571428571;0,571428571"
06/10/17;"21:12:00.747108-03;2017-10-06 21:12;21:12;12:08:00";"AM;8;0b0080d9;0080d9;32985;4;0,5;0,5"
06/10/17;"21:04:41.872029-03;2017-10-06 21:04;21:04;12:00:00";"AM;0;0b0080d5;0080d5;32981;0;0,5;0,5"
06/10/17;"21:04:28.710631-03;2017-10-06 21:04;21:04;12:22:00";"AM;22;0b0080d5;0080d5;32981;13;0,590909091;0,590909091"
06/10/17;"20:42:14.135573-03;2017-10-06 20:42;20:42;12:08:00";"AM;8;0b0080c8;0080c8;32968;4;0,5;0,5"
06/10/17;"20:34:38.050059-03;2017-10-06 20:34;20:34;12:07:00";"AM;7;0b0080c4;0080c4;32964;6;0,857142857;0,857142857"
06/10/17;"20:27:23.62368-03;2017-10-06 20:27;20:27;12:08:00";"AM;8;0b0080be;0080be;32958;3;0,375;0,375"
06/10/17;"20:19:55.947406-03;2017-10-06 20:19;20:19;12:07:00";"AM;7;0b0080bb;0080bb;32955;5;0,714285714;0,714285714"
06/10/17;"20:12:19.615827-03;2017-10-06 20:12;20:12;12:08:00";"AM;8;0b0080b6;0080b6;32950;6;0,75;0,75"
06/10/17;"20:04:52.004132-03;2017-10-06 20:04;20:04;12:15:00";"AM;15;0b0080b0;0080b0;32944;16;1,066666667;1,066666667"
06/10/17;"19:49:52.003219-03;2017-10-06 19:49;19:49;12:07:00";"AM;7;0b0080a0;0080a0;32928;9;1,285714286;1,285714286"
06/10/17;"19:42:50.263348-03;2017-10-06 19:42;19:42;12:07:00";"AM;7;0b008097;008097;32919;6;0,857142857;0,857142857"
06/10/17;"19:35:05.034839-03;2017-10-06 19:35;19:35;12:08:00";"AM;8;0b008091;008091;32913;7;0,875;0,875"
06/10/17;"19:27:37.38272-03;2017-10-06 19:27;19:27;12:07:00";"AM;7;0b00808a;00808a;32906;8;1,142857143;1,142857143"
06/10/17;"19:20:09.676859-03;2017-10-06 19:20;19:20;12:08:00";"AM;8;0b008082;008082;32898;8;1;1"
06/10/17;"19:12:41.900092-03;2017-10-06 19:12;19:12;12:07:00";"AM;7;0b00807a;00807a;32890;8;1,142857143;1,142857143"
06/10/17;"19:05:05.605363-03;2017-10-06 19:05;19:05;12:15:00";"AM;15;0b008072;008072;32882;16;1,066666667;1,066666667"
06/10/17;"18:50:14.235146-03;2017-10-06 18:50;18:50;12:08:00";"AM;8;0b008062;008062;32866;10;1,25;1,25"
06/10/17;"18:42:42.273702-03;2017-10-06 18:42;18:42;12:07:00";"AM;7;0b008058;008058;32856;14;2;2"
06/10/17;"18:35:31.851223-03;2017-10-06 18:35;18:35;12:15:00";"AM;15;0b00804a;00804a;32842;30;2;2"
06/10/17;"18:20:18.3445-03;2017-10-06 18:20;18:20;12:07:00 A";"M;7;0b00802c;00802c;32812;17;2,428571429;2,428571429"
06/10/17;"18:13:03.424679-03;2017-10-06 18:13;18:13;12:08:00";"AM;8;0b00801b;00801b;32795;21;2,625;2,625"
06/10/17;"18:05:26.704863-03;2017-10-06 18:05;18:05;12:08:00";"AM;8;0b008006;008006;32774;26;3,25;3,25"
06/10/17;"17:57:54.179943-03;2017-10-06 17:57;17:57;12:07:00";"AM;7;0b007fec;007fec;32748;31;4,428571429;4,428571429"
06/10/17;"17:50:34.527949-03;2017-10-06 17:50;17:50;12:07:00";"AM;7;0b007fcd;007fcd;32717;39;5,571428571;5,571428571"
06/10/17;"17:43:01.620202-03;2017-10-06 17:43;17:43;12:08:00";"AM;8;0b007fa6;007fa6;32678;43;5,375;5,375"
06/10/17;"17:35:41.540689-03;2017-10-06 17:35;17:35;12:07:00";"AM;7;0b007f7b;007f7b;32635;50;7,142857143;7,142857143"
06/10/17;"17:28:21.064032-03;2017-10-06 17:28;17:28;12:08:00";"AM;8;0b007f49;007f49;32585;58;7,25;7,25"
06/10/17;"17:20:51.640052-03;2017-10-06 17:20;17:20;12:07:00";"AM;7;0b007f0f;007f0f;32527;68;9,714285714;9,714285714"
06/10/17;"17:13:17.480441-03;2017-10-06 17:13;17:13;12:08:00";"AM;8;0b007ecb;007ecb;32459;77;9,625;9,625"
06/10/17;"17:05:30.018986-03;2017-10-06 17:05;17:05;12:08:00";"AM;8;0b007e7e;007e7e;32382;90;11,25;11,25"
06/10/17;"16:57:59.707203-03;2017-10-06 16:57;16:57;12:07:00";"AM;7;0b007e24;007e24;32292;108;15,42857143;15,42857143"
06/10/17;"16:50:28.971923-03;2017-10-06 16:50;16:50;12:08:00";"AM;8;0b007db8;007db8;32184;115;14,375;14,375"
06/10/17;"16:42:58.173929-03;2017-10-06 16:42;16:42;12:07:00";"AM;7;0b007d45;007d45;32069;125;17,85714286;17,85714286"
06/10/17;"16:35:27.113086-03;2017-10-06 16:35;16:35;12:22:00";"AM;22;0b007cc8;007cc8;31944;423;19,22727273;19,22727273"
06/10/17;"16:13:05.955261-03;2017-10-06 16:13;16:13;12:08:00";"AM;8;0b007b21;007b21;31521;148;18,5;18,5"
06/10/17;"16:05:47.578653-03;2017-10-06 16:05;16:05;12:08:00";"AM;8;0b007a8d;007a8d;31373;135;16,875;16,875"
06/10/17;"15:57:54.495363-03;2017-10-06 15:57;15:57;12:07:00";"AM;7;0b007a06;007a06;31238;111;15,85714286;15,85714286"
06/10/17;"15:50:23.690987-03;2017-10-06 15:50;15:50;12:23:00";"AM;23;0b007997;007997;31127;131;5,695652174;5,695652174"
06/10/17;"15:27:44.492345-03;2017-10-06 15:27;15:27;12:07:00";"AM;7;0b007914;007914;30996;1;0,142857143;0,142857143"
06/10/17;"15:20:25.056891-03;2017-10-06 15:20;15:20;12:08:00";"AM;8;0b007913;007913;30995;0;0;0"
06/10/17;"15:12:49.823966-03;2017-10-06 15:12;15:12;12:07:00";"AM;7;0b007913;007913;30995;1;0,142857143;0,142857143"
06/10/17;"15:05:13.829206-03;2017-10-06 15:05;15:05;12:08:00";"AM;8;0b007912;007912;30994;1;0,125;0,125"
06/10/17;"14:57:30.456488-03;2017-10-06 14:57;14:57;12:08:00";"AM;8;0b007911;007911;30993;1;0,125;0,125"
06/10/17;"14:49:58.871874-03;2017-10-06 14:49;14:49;12:07:00";"AM;7;0b007910;007910;30992;2;0,285714286;0,285714286"
06/10/17;"14:42:36.602375-03;2017-10-06 14:42;14:42;12:08:00";"AM;8;0b00790e;00790e;30990;1;0,125;0,125"
06/10/17;"14:34:56.311311-03;2017-10-06 14:34;14:34;12:07:00";"AM;7;0b00790d;00790d;30989;2;0,285714286;0,285714286"
06/10/17;"14:27:33.780265-03;2017-10-06 14:27;14:27;12:07:00";"AM;7;0b00790b;00790b;30987;2;0,285714286;0,285714286"
06/10/17;"14:20:20.370739-03;2017-10-06 14:20;14:20;12:08:00";"AM;8;0b007909;007909;30985;2;0,25;0,25"
06/10/17;"14:12:41.29632-03;2017-10-06 14:12;14:12;12:07:00";"AM;7;0b007907;007907;30983;2;0,285714286;0,285714286"
